ВыгрузкаНаСклад,Наим. ЕТСНГ,Штабель,ПогрузкаНаСудно,"На склад, тн","На судно, тн",Склад
2019-08-24,E5,44,2019-09-01,370.0985,370.0985,4
2019-08-24,A1,18,2019-10-09,184.246,184.246,3
2019-08-24,A1,40,2019-09-10,185.0535,185.0535,4
2019-08-24,A1,46,2019-09-14,15768.5115,15768.5115,4
2019-08-24,B2,49,2019-10-27,398.5395,398.5395,4
2019-08-25,E5,44,2019-09-01,1112.973,1112.973,4
2019-08-25,A1,18,2019-10-09,9338.4825,9338.4825,3
2019-08-25,A1,19,2019-09-10,7763.0245,7763.0245,3
2019-08-25,A1,48,2019-08-31,13818.671,13818.671,3
2019-08-25,A1,46,2019-09-14,13237.8915,13237.8915,4
2019-08-25,B2,18,2019-10-09,1839.417,1839.417,3
2019-08-26,I9,25,2019-09-10,369.563,369.563,3
2019-08-26,E5,24,2019-09-10,745.5435,745.5435,4
2019-08-26,E5,46,2019-09-14,553.8175,553.8175,4
2019-08-26,A1,42,2019-09-09,5157.3665,5157.3665,3
2019-08-26,A1,48,2019-09-04,5701.035,5547.0575,3
2019-08-26,A1,48,2019-08-31,16582.412,16552.1435,3
2019-08-26,A1,13,2019-09-09,4538.6685,4538.6685,4
2019-08-26,A1,13,2019-09-10,199.4695,8.16,4
2019-08-26,A1,13,2019-09-21,11691.801,11683.641,4
2019-08-26,A1,13,2019-09-17,8358.764,8358.764,4
2019-08-26,A1,24,2019-09-10,1398.1565,1398.1565,4
2019-08-26,A1,40,2019-10-12,178.908,178.908,4
2019-08-26,A1,40,2019-09-10,976.2505,976.2505,4
2019-08-26,A1,46,2019-09-14,12433.868,12433.868,4
2019-08-26,C3,28,2019-09-14,185.181,185.181,4
2019-08-26,B2,18,2019-10-09,184.6455,184.6455,3
2019-08-26,B2,39,2019-09-03,13066.591,12894.228,3
2019-08-26,B2,39,2019-08-29,7257.81,7231.239,3
2019-08-26,F6,25,2019-09-10,571.0384999999999,571.0384999999999,3
2019-08-27,E5,24,2019-09-10,2157.0449999999996,2157.0449999999996,4
2019-08-27,E5,44,2019-09-10,384.7865,384.7865,4
2019-08-27,A1,7,2019-09-13,10867.488,10867.488,3
2019-08-27,A1,18,2019-10-09,369.563,369.563,3
2019-08-27,A1,42,2019-09-09,4497.01,4497.01,3
2019-08-27,A1,42,2019-09-10,14226.4245,14226.4245,3
2019-08-27,A1,42,2019-09-17,7146.188,7146.188,3
2019-08-27,A1,42,2019-09-21,15522.7085,15522.7085,3
2019-08-27,A1,48,2019-08-31,7185.713000000001,7185.713000000001,3
2019-08-27,A1,48,2019-09-04,6632.9664999999995,6632.9664999999995,3
2019-08-27,A1,40,2019-09-10,2551.1814999999997,2551.1814999999997,4
2019-08-27,A1,40,2019-10-12,186.388,186.388,4
2019-08-27,A1,46,2019-09-14,13389.557,13389.557,4
2019-08-28,E5,44,2019-09-10,186.388,0.119,4
2019-08-28,E5,44,2019-09-01,186.388,186.269,4
2019-08-28,A1,18,2019-10-09,753.287,753.287,3
2019-08-28,A1,19,2019-10-12,2938.6369999999997,2938.6369999999997,3
2019-08-28,A1,42,2019-09-21,11926.384,11926.384,3
2019-08-28,A1,42,2019-09-17,189.3205,189.3205,3
2019-08-28,A1,13,2019-09-21,13957.7905,13957.7905,4
2019-08-28,A1,24,2019-09-10,199.733,199.733,4
2019-08-28,A1,40,2019-09-10,191.4625,191.4625,4
2019-08-28,C3,28,2019-09-14,1854.7765,1854.7765,4
2019-08-28,B2,39,2019-09-03,14771.2915,14771.2915,3
2019-08-28,F6,25,2019-09-10,2628.8885,2628.8885,3
2019-08-29,E5,44,2019-09-10,13401.3125,13401.3125,4
2019-08-29,A1,18,2019-10-09,14175.1525,14175.1525,3
2019-08-29,A1,42,2019-09-17,199.206,199.206,3
2019-08-29,A1,42,2019-09-21,782.255,782.255,3
2019-08-29,A1,48,2019-09-04,3869.2255,3869.2255,3
2019-08-29,A1,13,2019-09-17,557.5575,557.5575,4
2019-08-29,A1,13,2019-09-21,12915.3165,12915.3165,4
2019-08-29,A1,46,2019-09-14,45276.6525,45276.6525,4
2019-08-29,B2,49,2019-10-27,1857.709,1857.709,4
2019-08-30,A1,18,2019-10-09,186.116,186.116,3
2019-08-30,A1,42,2019-09-17,185.5805,185.5805,3
2019-08-30,A1,13,2019-09-21,11704.0835,11704.0835,4
2019-08-30,A1,40,2019-10-12,567.698,567.698,4
2019-08-30,A1,46,2019-09-14,28252.5805,28252.5805,4
2019-08-30,C3,28,2019-09-14,566.3634999999999,566.3634999999999,4
2019-08-30,F6,25,2019-09-10,188.52149999999995,188.52149999999995,3
2019-08-31,E5,2,2019-09-10,7016.9455,7016.9455,3
2019-08-31,E5,44,2019-09-10,4803.826,4803.826,4
2019-08-31,A1,7,2019-09-13,11744.2715,11744.2715,3
2019-08-31,A1,18,2019-10-09,3375.231,3375.231,3
2019-08-31,A1,43,2019-09-21,1348.219,1348.219,3
2019-08-31,A1,43,2019-09-10,5894.3675,5894.3675,3
2019-08-31,A1,13,2019-09-21,1722.3295,1722.3295,4
2019-08-31,A1,46,2019-09-14,973.5815,973.5815,4
2019-08-31,F6,25,2019-09-10,184.7815,184.7815,3
2019-09-01,E5,44,2019-09-10,372.7675,372.7675,4
2019-09-01,A1,4,2019-09-10,186.9235,186.9235,3
2019-09-01,A1,7,2019-09-09,2368.933,2368.933,3
2019-09-01,A1,7,2019-09-13,199.6055,199.6055,3
2019-09-01,A1,18,2019-10-09,185.0535,185.0535,3
2019-09-01,A1,43,2019-09-10,6125.3465,6125.3465,3
2019-09-01,A1,43,2019-10-02,27102.624,26999.417,3
2019-09-01,A1,43,2019-09-21,43230.15,43134.422999999995,3
2019-09-01,A1,43,2019-09-17,2376.0135,2376.0135,3
2019-09-01,A1,46,2019-09-14,28756.188499999997,28756.188499999997,4
2019-09-02,A1,4,2019-09-10,169.29449999999997,186.9235,3
2019-09-02,A1,18,2019-10-09,11347.602,11347.602,3
2019-09-02,A1,32,2019-09-13,6522.543,6522.543,3
2019-09-02,A1,32,2019-09-09,986.3995,986.3995,3
2019-09-02,A1,43,2019-09-17,24434.083,24434.083,3
2019-09-02,A1,43,2019-10-02,371.705,371.705,3
2019-09-02,A1,43,2019-09-21,26286.454,26286.454,3
2019-09-02,A1,5,2019-09-18,27268.85,27268.85,4
2019-09-02,C3,28,2019-09-14,370.634,370.634,4
2019-09-02,B2,32,2019-09-09,6148.7045,6148.7045,3
2019-09-03,A1,18,2019-10-17,11208.746,11208.746,3
2019-09-03,A1,32,2019-09-09,15060.0875,15060.0875,3
2019-09-03,A1,32,2019-09-13,20173.9255,19976.53,3
2019-09-03,A1,32,2019-10-02,24933.695999999996,24931.7495,3
2019-09-03,A1,42,2019-09-21,1196.817,1196.817,3
2019-09-03,A1,40,2019-10-12,814.6995000000001,814.6995000000001,4
2019-09-03,A1,46,2019-09-14,14908.4135,14908.4135,4
2019-09-03,C3,28,2019-09-14,1119.246,1119.246,4
2019-09-03,B2,32,2019-09-09,795.7444999999999,795.7444999999999,3
2019-09-04,A1,18,2019-10-17,1357.8325,1357.8325,3
2019-09-04,A1,18,2019-10-09,12707.568,12707.568,3
2019-09-04,A1,32,2019-09-09,11558.0195,11558.0195,3
2019-09-04,A1,32,2019-10-02,25611.5455,25611.5455,3
2019-09-04,A1,24,2019-09-10,12516.3775,12516.3775,4
2019-09-04,A1,46,2019-09-14,27249.623,27249.623,4
2019-09-04,C3,28,2019-09-14,7395.322999999999,7395.322999999999,4
2019-09-04,B2,32,2019-09-09,3546.3954999999996,3546.3954999999996,3
2019-09-05,A1,18,2019-10-09,568.2334999999999,568.2334999999999,3
2019-09-05,A1,32,2019-10-02,29188.507,29188.507,3
2019-09-05,A1,48,2019-09-18,9949.4455,9949.4455,3
2019-09-05,A1,46,2019-09-14,384.7865,384.7865,4
2019-09-05,C3,28,2019-09-14,6361.264,6361.264,4
2019-09-06,E5,44,2019-09-10,557.821,557.821,4
2019-09-06,A1,4,2019-09-10,186.9235,186.9235,3
2019-09-06,A1,10,2019-10-02,24403.7805,24403.7805,3
2019-09-06,A1,10,2019-09-09,11356.2805,11356.2805,3
2019-09-06,A1,18,2019-10-09,743.1379999999999,743.1379999999999,3
2019-09-06,A1,43,2019-10-02,797.6145,797.6145,3
2019-09-06,A1,43,2019-09-17,759.9595,759.9595,3
2019-09-06,A1,48,2019-09-18,69819.68000000001,69819.68000000001,3
2019-09-06,A1,46,2019-09-14,16206.967,16206.967,4
2019-09-06,C3,28,2019-09-14,370.498,370.498,4
2019-09-07,A1,10,2019-09-09,11565.763,11565.763,3
2019-09-07,A1,10,2019-10-02,12742.554,12742.554,3
2019-09-07,A1,18,2019-10-09,185.317,185.317,3
2019-09-07,A1,32,2019-10-02,743.274,743.274,3
2019-09-07,A1,32,2019-09-09,770.644,770.644,3
2019-09-07,A1,42,2019-10-02,1151.6905,1151.6905,3
2019-09-07,A1,48,2019-09-18,26900.3495,26900.3495,3
2019-09-07,A1,48,2019-09-29,184.246,184.246,3
2019-09-07,A1,40,2019-10-12,186.116,186.116,4
2019-09-07,A1,46,2019-09-14,368.2285,368.2285,4
2019-09-08,A1,10,2019-09-17,2260.1245,2260.1245,3
2019-09-08,A1,10,2019-10-02,13157.3795,13157.3795,3
2019-09-08,A1,18,2019-10-17,14173.018999999998,14173.018999999998,3
2019-09-08,A1,42,2019-09-17,405.348,405.348,3
2019-09-08,A1,42,2019-10-02,389.58899999999994,389.58899999999994,3
2019-09-08,A1,48,2019-09-18,19151.214,19151.214,3
2019-09-08,A1,48,2019-09-29,9949.4455,9949.4455,3
2019-09-08,A1,46,2019-09-14,579.0455,593.606,4
2019-09-08,C3,28,2019-09-14,185.9885,185.9885,4
2019-09-09,A1,10,2019-10-02,12015.974,12015.974,3
2019-09-09,A1,10,2019-09-17,11818.1025,11818.1025,3
2019-09-09,A1,42,2019-10-02,2167.466,2167.466,3
2019-09-09,A1,48,2019-09-29,18793.398,18793.398,3
2019-09-09,A1,40,2019-10-12,949.28,949.28,4
2019-09-09,A1,46,2019-09-14,22923.242,22923.242,4
2019-09-10,A1,10,2019-09-17,16432.7355,16432.7355,3
2019-09-10,A1,10,2019-10-02,16108.0355,16108.0355,3
2019-09-10,A1,18,2019-10-09,2976.955,2976.955,3
2019-09-10,A1,42,2019-10-05,27309.1655,27103.083,3
2019-09-10,A1,42,2019-09-17,598.145,598.145,3
2019-09-10,A1,42,2019-10-09,402.1435,207.4765,3
2019-09-10,A1,42,2019-10-02,18843.463,18841.669499999996,3
2019-09-10,A1,48,2019-09-29,12897.4325,12897.4325,3
2019-09-10,A1,46,2019-09-14,11674.7075,11674.7075,4
2019-09-10,B2,10,2019-09-17,2361.589,2361.589,3
2019-09-11,A1,10,2019-10-02,598.145,598.145,3
2019-09-11,A1,10,2019-09-17,185.5805,185.5805,3
2019-09-11,A1,18,2019-10-09,5223.726000000001,5223.726000000001,3
2019-09-11,A1,18,2019-10-17,1394.153,1394.153,3
2019-09-11,A1,42,2019-10-09,597.4735,597.4735,3
2019-09-11,A1,42,2019-10-05,6801.989,6801.989,3
2019-09-11,A1,42,2019-09-21,23343.142,23343.142,3
2019-09-11,A1,42,2019-10-02,1353.5655,1353.5655,3
2019-09-11,A1,42,2019-09-17,1687.879,1500.4285,3
2019-09-11,A1,48,2019-09-29,22109.876999999997,22109.876999999997,3
2019-09-11,A1,9,2019-10-12,13774.6155,13774.6155,4
2019-09-11,A1,13,2019-09-21,200.005,200.005,4
2019-09-11,A1,14,2019-10-30,2782.9595,2405.5425,4
2019-09-11,A1,14,2019-10-20,9425.004,9425.004,4
2019-09-11,A1,14,2019-11-05,204.408,185.028,4
2019-09-11,A1,46,2019-09-14,14680.639,14680.639,4
2019-09-11,B2,18,2019-10-09,3318.349,3318.349,3
2019-09-12,A1,18,2019-10-09,1329.6635,1329.6635,3
2019-09-12,A1,42,2019-09-17,1950.6395,1950.6395,3
2019-09-12,A1,9,2019-10-12,31347.694,31347.694,4
2019-09-12,A1,13,2019-09-21,404.549,404.549,4
2019-09-12,A1,14,2019-10-20,12118.773,12118.773,4
2019-09-12,A1,46,2019-09-14,23660.2345,23660.2345,4
2019-09-13,A1,10,2019-10-02,2835.8295,2835.8295,3
2019-09-13,A1,18,2019-10-09,399.3385,399.3385,3
2019-09-13,A1,42,2019-09-21,199.86899999999997,199.86899999999997,3
2019-09-13,A1,42,2019-10-09,603.347,603.347,3
2019-09-13,A1,42,2019-10-05,14088.775499999998,14088.775499999998,3
2019-09-13,A1,9,2019-10-12,11819.9725,11819.9725,4
2019-09-13,A1,14,2019-10-20,24830.353,24830.353,4
2019-09-13,A1,46,2019-10-06,4412.3585,4257.6415,4
2019-09-13,A1,46,2019-09-14,12723.063499999998,12511.15,4
2019-09-13,B2,10,2019-09-17,2377.8835,2377.8835,3
2019-09-13,B2,18,2019-10-09,3676.700499999999,3676.700499999999,3
2019-09-13,B2,15,2019-10-26,23579.867,23579.867,4
2019-09-14,A1,10,2019-10-02,756.3555,730.7194999999999,3
2019-09-14,A1,10,2019-09-17,1318.1799999999998,1157.428,3
2019-09-14,A1,18,2019-10-17,9915.267,9915.267,3
2019-09-14,A1,42,2019-09-21,1530.867,1530.867,3
2019-09-14,A1,42,2019-10-05,37438.3265,37438.3265,3
2019-09-14,A1,9,2019-10-12,12657.1035,12657.1035,4
2019-09-14,A1,14,2019-10-20,42152.825999999994,42152.825999999994,4
2019-09-14,A1,46,2019-10-06,366.6305,366.6305,4
2019-09-14,B2,10,2019-09-17,392.53,392.53,3
2019-09-14,B2,15,2019-10-26,386.121,386.121,4
2019-09-15,A1,10,2019-10-02,604.146,604.146,3
2019-09-15,A1,18,2019-10-17,2089.2234999999996,2089.2234999999996,3
2019-09-15,A1,42,2019-10-05,2860.131,2860.131,3
2019-09-15,A1,43,2019-09-21,23148.2115,23148.2115,3
2019-09-15,A1,9,2019-10-12,36574.7605,36574.7605,4
2019-09-15,A1,13,2019-10-05,198.934,198.934,4
2019-09-15,A1,13,2019-09-21,1816.858,1816.858,4
2019-09-15,A1,14,2019-10-20,16818.1935,16818.1935,4
2019-09-15,B2,18,2019-10-09,555.9509999999999,555.9509999999999,3
2019-09-15,B2,15,2019-10-26,954.6265,954.6265,4
2019-09-16,A1,10,2019-10-02,1395.887,1395.887,3
2019-09-16,A1,18,2019-10-17,14751.937,14751.937,3
2019-09-16,A1,42,2019-09-21,5373.1305,5373.1305,3
2019-09-16,A1,42,2019-10-05,582.1225000000001,582.1225000000001,3
2019-09-16,A1,9,2019-10-12,27142.812,27142.812,4
2019-09-16,A1,14,2019-10-20,19791.6805,19703.425,4
2019-09-16,A1,14,2019-10-13,22908.2905,22796.540999999997,4
2019-09-16,A1,46,2019-10-06,197.5995,197.5995,4
2019-09-16,B2,10,2019-10-02,196.265,196.265,3
2019-09-17,A1,18,2019-10-09,598.808,598.808,3
2019-09-17,A1,48,2019-09-29,368.5005,368.5005,3
2019-09-17,A1,9,2019-10-12,372.2405,372.2405,4
2019-09-17,A1,46,2019-10-06,22112.818,22112.818,4
2019-09-18,A1,10,2019-10-02,4227.041499999999,4227.041499999999,3
2019-09-18,A1,18,2019-10-09,798.813,798.813,3
2019-09-18,A1,48,2019-09-29,1658.2395,1658.2395,3
2019-09-18,A1,9,2019-10-12,39474.6715,39474.6715,4
2019-09-18,A1,13,2019-10-02,999.481,999.481,4
2019-09-18,A1,14,2019-10-13,15717.9025,15717.9025,4
2019-09-18,A1,46,2019-10-06,13567.666,13567.666,4
2019-09-18,B2,15,2019-10-26,599.2075,599.2075,4
2019-09-19,A1,10,2019-10-02,1212.304,1212.304,3
2019-09-19,A1,18,2019-10-09,2450.5074999999997,2450.5074999999997,3
2019-09-19,A1,18,2019-10-17,1593.886,1593.886,3
2019-09-19,A1,42,2019-10-05,384.1149999999999,384.1149999999999,3
2019-09-19,A1,48,2019-09-29,1289.7389999999998,1289.7389999999998,3
2019-09-19,A1,9,2019-10-12,28723.88,28723.88,4
2019-09-19,A1,14,2019-10-13,2158.6515,2158.6515,4
2019-09-19,A1,46,2019-10-06,571.438,571.438,4
2019-09-19,C3,46,2019-10-06,191.4625,191.4625,4
2019-09-19,B2,15,2019-10-26,23969.7195,23969.7195,4
2019-09-20,A1,18,2019-10-09,609.2205,609.2205,3
2019-09-20,A1,42,2019-10-05,187.4505,187.4505,3
2019-09-20,A1,42,2019-10-02,184.7815,184.7815,3
2019-09-20,A1,42,2019-10-09,384.251,384.251,3
2019-09-20,A1,9,2019-10-12,16310.038,16310.038,4
2019-09-20,A1,14,2019-10-13,12895.027,12895.027,4
2019-09-20,A1,46,2019-10-06,24552.641,24552.641,4
2019-09-20,B2,10,2019-10-02,196.5285,196.5285,3
2019-09-20,B2,18,2019-10-09,185.8525,185.8525,3
2019-09-20,B2,15,2019-10-26,12198.6135,12198.6135,4
2019-09-21,A1,18,2019-10-09,205.0795,205.0795,3
2019-09-21,A1,18,2019-10-17,12026.3865,12026.3865,3
2019-09-21,A1,43,2019-10-05,12016.773,12016.773,3
2019-09-21,A1,43,2019-10-09,18253.869,18253.869,3
2019-09-21,A1,48,2019-09-29,552.7465,552.7465,3
2019-09-21,A1,9,2019-10-12,32222.208,32222.208,4
2019-09-21,A1,14,2019-10-13,186.9235,186.9235,4
2019-09-21,A1,46,2019-10-06,12179.395,12179.395,4
2019-09-21,B2,18,2019-10-09,2409.9199999999996,2409.9199999999996,3
2019-09-22,A1,10,2019-10-02,1017.3735,1017.3735,3
2019-09-22,A1,18,2019-10-17,16106.3015,16106.3015,3
2019-09-22,A1,31,2019-09-29,11054.938499999998,11054.938499999998,3
2019-09-22,A1,48,2019-09-29,184.246,184.246,3
2019-09-22,A1,9,2019-10-12,22288.2495,22288.2495,4
2019-09-22,A1,14,2019-10-13,587.4605,587.4605,4
2019-09-22,A1,46,2019-10-06,6579.0255,6579.0255,4
2019-09-23,A1,10,2019-10-02,385.322,385.322,3
2019-09-23,A1,31,2019-10-17,9765.1995,9593.457,3
2019-09-23,A1,31,2019-09-29,15845.411,15832.898999999998,3
2019-09-23,A1,42,2019-10-09,22674.6425,22674.6425,3
2019-09-23,A1,42,2019-10-13,185.8525,185.8525,3
2019-09-23,A1,42,2019-10-05,13281.6835,13281.6835,3
2019-09-23,A1,9,2019-10-12,28809.593999999997,28809.593999999997,4
2019-09-23,A1,14,2019-10-13,49921.996,49921.996,4
2019-09-23,A1,46,2019-10-06,18844.398,18844.398,4
2019-09-24,A1,31,2019-10-17,5527.4735,5527.4735,3
2019-09-24,A1,42,2019-10-09,17693.5065,17693.5065,3
2019-09-24,A1,43,2019-10-09,25409.8065,25409.8065,3
2019-09-24,A1,9,2019-10-12,18185.376,18185.376,4
2019-09-24,A1,14,2019-10-13,15196.401999999998,15196.401999999998,4
2019-09-24,A1,46,2019-10-06,396.27,396.27,4
2019-09-24,B2,15,2019-10-26,12476.589,12476.589,4
2019-09-25,E5,15,2019-10-26,11833.326,11833.326,4
2019-09-25,A1,31,2019-10-17,15476.9105,15476.9105,3
2019-09-25,A1,42,2019-10-09,9637.1555,9500.909,3
2019-09-25,A1,42,2019-10-17,9635.4215,9571.9265,3
2019-09-25,A1,42,2019-10-13,369.699,369.699,3
2019-09-25,A1,5,2019-10-09,23642.614,23642.614,4
2019-09-25,A1,9,2019-10-12,44181.835499999994,44032.992,4
2019-09-25,A1,9,2019-10-21,5805.976000000001,5755.349999999999,4
2019-09-25,A1,46,2019-10-06,11120.6265,10977.206,4
2019-09-25,A1,46,2019-10-19,738.327,696.1669999999999,4
2019-09-26,E5,15,2019-10-26,199.733,199.733,4
2019-09-26,A1,18,2019-10-09,185.8525,185.8525,3
2019-09-26,A1,31,2019-10-17,8291.206,8291.206,3
2019-09-26,A1,5,2019-10-17,14023.8865,14023.8865,4
2019-09-26,A1,5,2019-10-13,12091.539,12091.539,4
2019-09-26,A1,9,2019-10-21,14332.436499999998,14332.436499999998,4
2019-09-26,A1,9,2019-10-12,6704.528,6704.528,4
2019-09-26,B2,15,2019-10-26,584.5195,584.5195,4
2019-09-27,A1,18,2019-10-17,25729.1685,25729.1685,3
2019-09-27,A1,31,2019-10-17,21372.8845,21372.8845,3
2019-09-27,A1,5,2019-10-09,185.317,185.317,4
2019-09-27,A1,5,2019-10-17,11509.816,11509.816,4
2019-09-27,A1,9,2019-10-21,52987.334,52987.334,4
2019-09-27,A1,14,2019-10-13,12742.9535,12628.008,4
2019-09-27,A1,14,2019-10-20,200.2685,114.94549999999998,4
2019-09-27,A1,46,2019-10-19,963.4325,963.4325,4
2019-09-27,B2,18,2019-10-09,185.9885,185.9885,3
2019-09-27,B2,15,2019-10-26,1194.4115,1194.4115,4
2019-09-28,E5,42,2019-10-17,3989.3899999999994,3989.3899999999994,3
2019-09-28,E5,5,2019-10-17,199.4695,199.4695,4
2019-09-28,A1,18,2019-10-17,584.256,584.256,3
2019-09-28,A1,31,2019-10-17,5343.219,5343.219,3
2019-09-28,A1,42,2019-10-17,3138.9055,3138.9055,3
2019-09-28,A1,48,2019-10-17,552.7465,552.7465,3
2019-09-28,A1,5,2019-10-13,186.116,186.116,4
2019-09-28,A1,5,2019-10-17,2378.147,2378.147,4
2019-09-28,A1,9,2019-10-21,46463.3205,46463.3205,4
2019-09-28,A1,14,2019-10-20,24124.598,24124.598,4
2019-09-28,A1,14,2019-10-13,12589.4095,12589.4095,4
2019-09-28,A1,46,2019-10-19,1780.274,1780.274,4
2019-09-29,E5,42,2019-10-17,9779.6155,9779.6155,3
2019-09-29,E5,15,2019-10-26,604.554,604.554,4
2019-09-29,A1,31,2019-10-17,20267.3915,20267.3915,3
2019-09-29,A1,42,2019-10-17,2188.291,2188.291,3
2019-09-29,A1,48,2019-10-17,184.246,184.246,3
2019-09-29,A1,5,2019-10-13,2293.4955,2293.4955,4
2019-09-29,A1,5,2019-10-17,383.7155,383.7155,4
2019-09-29,A1,14,2019-10-20,23038.8675,22937.692,4
2019-09-29,A1,14,2019-10-13,928.9905,844.713,4
2019-09-29,A1,46,2019-10-19,27797.031499999997,27797.031499999997,4
2019-09-30,E5,34,2019-10-17,21028.014,21028.014,3
2019-09-30,E5,42,2019-10-17,768.502,768.502,3
2019-09-30,A1,18,2019-10-17,2194.428,2194.428,3
2019-09-30,A1,31,2019-10-17,184.246,184.246,3
2019-09-30,A1,34,2019-10-13,2721.8105,2721.8105,3
2019-09-30,A1,34,2019-10-17,13879.5565,13879.5565,3
2019-09-30,A1,42,2019-10-17,199.3335,199.3335,3
2019-09-30,A1,42,2019-10-13,557.022,557.022,3
2019-09-30,A1,9,2019-10-21,928.7184999999998,928.7184999999998,4
2019-09-30,A1,14,2019-10-20,11690.594,11690.594,4
2019-09-30,A1,46,2019-10-19,11965.2375,11965.2375,4
2019-09-30,C3,46,2019-10-19,12174.9835,12174.9835,4
2019-09-30,B2,15,2019-10-26,199.733,199.733,4
2019-10-01,E5,34,2019-10-17,27010.764499999997,27010.764499999997,3
2019-10-01,E5,43,2019-10-17,1152.7615,1152.7615,3
2019-10-01,A1,31,2019-10-17,12160.4315,12160.4315,3
2019-10-01,A1,34,2019-10-17,17231.5485,17231.5485,3
2019-10-01,A1,34,2019-10-13,26847.4795,26847.4795,3
2019-10-01,A1,43,2019-10-13,740.4689999999999,740.4689999999999,3
2019-10-01,A1,48,2019-10-17,552.7465,552.7465,3
2019-10-01,A1,9,2019-10-21,581.8505,543.5325,4
2019-10-01,A1,9,2019-11-09,18052.657,17891.514,4
2019-10-01,A1,14,2019-10-20,592.535,592.535,4
2019-10-02,E5,34,2019-10-17,28685.9615,28685.9615,3
2019-10-02,E5,15,2019-10-26,23533.669499999996,23533.669499999996,4
2019-10-02,A1,31,2019-10-17,20635.8835,20635.8835,3
2019-10-02,A1,34,2019-10-17,184.246,184.246,3
2019-10-02,A1,34,2019-10-13,11970.5755,11970.5755,3
2019-10-02,A1,9,2019-11-09,398.939,398.939,4
2019-10-02,A1,9,2019-10-21,766.1049999999999,766.1049999999999,4
2019-10-02,A1,14,2019-10-20,9985.8935,9891.637,4
2019-10-02,A1,14,2019-10-25,5492.759499999999,5387.0109999999995,4
2019-10-02,A1,46,2019-10-19,36917.0895,36917.0895,4
2019-10-02,C3,46,2019-10-19,183.1835,183.1835,4
2019-10-03,E5,15,2019-10-26,384.7865,384.7865,4
2019-10-03,A1,31,2019-10-17,9580.945,9580.945,3
2019-10-03,A1,34,2019-10-17,12806.1085,12806.1085,3
2019-10-03,A1,9,2019-11-09,928.455,928.455,4
2019-10-03,A1,14,2019-10-20,203.3455,203.3455,4
2019-10-03,A1,46,2019-10-19,10522.218,10522.218,4
2019-10-04,E5,34,2019-10-17,1693.7525,1693.7525,3
2019-10-04,E5,15,2019-10-26,370.0985,370.0985,4
2019-10-04,A1,31,2019-10-17,552.7465,552.7465,3
2019-10-04,A1,34,2019-10-17,16237.142,16237.142,3
2019-10-04,A1,34,2019-10-13,4462.8315,4462.8315,3
2019-10-04,A1,9,2019-11-09,385.5855,385.5855,4
2019-10-04,A1,46,2019-10-19,29975.1735,29975.1735,4
2019-10-05,E5,34,2019-11-03,4674.048,4635.3305,3
2019-10-05,E5,34,2019-10-17,8283.1905,8122.175,3
2019-10-05,E5,43,2019-10-17,184.7815,184.7815,3
2019-10-05,E5,15,2019-10-26,12705.97,12705.97,4
2019-10-05,A1,18,2019-11-07,185.5805,185.5805,3
2019-10-05,A1,31,2019-10-17,13818.671,13818.671,3
2019-10-05,A1,34,2019-10-13,12208.227,12208.227,3
2019-10-05,A1,37,2019-10-17,7096.259000000001,7037.7789999999995,3
2019-10-05,A1,37,2019-11-07,1966.39,1825.4005,3
2019-10-05,A1,43,2019-10-17,557.821,557.821,3
2019-10-05,A1,9,2019-11-09,3317.0145,3317.0145,4
2019-10-05,A1,14,2019-10-20,594.269,594.269,4
2019-10-05,A1,46,2019-11-05,5627.339999999999,5444.726000000001,4
2019-10-05,A1,46,2019-10-19,23124.318,23108.7885,4
2019-10-06,E5,34,2019-11-03,591.2004999999999,591.2004999999999,3
2019-10-06,E5,34,2019-10-17,598.4085,598.4085,3
2019-10-06,A1,18,2019-10-09,199.206,199.206,3
2019-10-06,A1,31,2019-10-17,184.246,184.246,3
2019-10-06,A1,34,2019-10-17,13327.2095,13327.2095,3
2019-10-06,A1,34,2019-10-13,398.939,398.939,3
2019-10-06,A1,34,2019-11-07,598.145,598.145,3
2019-10-06,A1,37,2019-11-07,9524.0715,9524.0715,3
2019-10-06,A1,42,2019-11-07,199.206,199.206,3
2019-10-06,A1,48,2019-10-17,184.246,184.246,3
2019-10-06,A1,9,2019-11-09,186.116,186.116,4
2019-10-06,C3,46,2019-10-19,5585.6815,5585.6815,4
2019-10-07,E5,34,2019-10-17,2950.384,2950.384,3
2019-10-07,A1,18,2019-11-07,571.1745,571.1745,3
2019-10-07,A1,31,2019-10-17,1105.493,1105.493,3
2019-10-07,A1,34,2019-11-07,1196.5535,1196.5535,3
2019-10-07,A1,34,2019-10-17,957.2955,957.2955,3
2019-10-07,A1,34,2019-10-13,22840.197,22840.197,3
2019-10-07,A1,14,2019-10-20,11446.5335,11446.5335,4
2019-10-07,A1,46,2019-11-05,14403.4625,14403.4625,4
2019-10-07,C3,46,2019-11-05,5627.204,5627.204,4
2019-10-08,E5,34,2019-11-03,11787.392,11787.392,3
2019-10-08,E5,34,2019-10-17,199.4695,199.4695,3
2019-10-08,A1,18,2019-11-07,2067.8630000000003,2067.8630000000003,3
2019-10-08,A1,31,2019-10-17,17503.6505,17503.6505,3
2019-10-08,A1,34,2019-10-17,14440.0465,14316.6435,3
2019-10-08,A1,34,2019-10-13,11468.2935,11406.915,3
2019-10-08,A1,48,2019-10-17,8659.697999999999,8659.697999999999,3
